5
43
0.06983174	0.07511652	0.01416462
0.07178421	0.07177866	0.01519451
0.07445057	0.06642449	0.01705528
0.07638311	0.06186195	0.01849046
0.07761809	0.05802238	0.01940362
0.07885306	0.0541828	0.02031676
0.07974655	0.04915161	0.02118444
0.07991351	0.0459387	0.02120193
0.08008043	0.04272579	0.0212194
0.08016188	0.0395853	0.02074162
0.08024333	0.03644483	0.02026385
0.07959796	0.03104623	0.01860573
-0.06053538	0.09189406	0.006132311
-0.05844555	0.09437069	0.006826422
-0.0563557	0.0968474	0.007520548
-0.05228819	0.1006998	0.008880696
-0.04826634	0.1039976	0.01005944
-0.04406697	0.1068913	0.0112349
-0.03911691	0.1101602	0.01233309
-0.03647544	0.111827	0.01298188
-0.03383398	0.1134939	0.01363066
-0.0290642	0.1160825	0.01515999
-0.02471174	0.1183003	0.01651449
-0.02011351	0.1201983	0.01800697
-0.01518521	0.1216981	0.01946708
-0.01013913	0.1230017	0.02149489
-0.004545218	0.1240222	0.0232789
0.0007644908	0.1243844	0.02496342
0.006023181	0.1242324	0.02677115
0.01145697	0.1233258	0.02895797
0.01655023	0.1218951	0.03112414
0.02186475	0.1202185	0.03410929
0.02675221	0.1180061	0.03691652
0.03116634	0.1159487	0.03991436
0.0356795	0.1131106	0.04314341
0.03814883	0.111212	0.0444145
0.04061816	0.1093136	0.04568558
0.04373766	0.1062598	0.04714384
0.04685718	0.1032061	0.04860207
0.05051642	0.09947	0.04953211
0.05400039	0.09550238	0.05054992
0.05722386	0.09176369	0.05147273
0.05980905	0.08859976	0.05196253
0.06239425	0.08543587	0.05245235
0.06565458	0.08071315	0.05422717
0.06815682	0.07657874	0.05633207
0.07060112	0.07165208	0.05882543
0.07160428	0.06873387	0.06012327
0.07260744	0.06581563	0.06142109
0.07319859	0.06238913	0.06242377
0.07378975	0.05896264	0.06342649
0.07397394	0.05449637	0.0640062
0.07415819	0.05003006	0.06458595
0.07368221	0.04453053	0.06455762
0.071675	0.03970349	0.06373934
-0.07766774	0.05453385	0.02543621
-0.07795634	0.0603987	0.02616372
-0.07756548	0.06561689	0.02584278
-0.07725773	0.07015014	0.02801045
-0.07674057	0.07442763	0.03129154
-0.07535053	0.07950822	0.032819
-0.07397088	0.08417536	0.03486744
-0.07152254	0.08900362	0.03572562
-0.06851823	0.09355307	0.03692161
-0.06433784	0.0984372	0.03861808
-0.05976972	0.102665	0.04086085
-0.05511697	0.1062949	0.04263019
-0.05085836	0.1094528	0.04445546
-0.0463149	0.1130514	0.04692829
-0.04097711	0.1164789	0.049425
-0.0352552	0.1190191	0.05107354
-0.03060925	0.1206044	0.05225379
-0.02589933	0.121971	0.05355269
-0.02043051	0.1232414	0.05529133
-0.01416117	0.1239199	0.05751895
-0.009292227	0.1241565	0.05942381
-0.004627679	0.124062	0.06160008
0.0009283117	0.1232934	0.06392155
0.007139209	0.1216573	0.0668784
0.01165992	0.1198204	0.06930166
0.01552534	0.117674	0.07301047
0.02065394	0.1140985	0.07621477
0.02524213	0.1107546	0.07805138
0.03092984	0.1064645	0.07999226
0.03497934	0.1027029	0.08155417
0.03869084	0.09845351	0.08300603
0.04173337	0.09462377	0.08529719
0.04541379	0.0898542	0.08764798
0.05020384	0.08264624	0.09069685
0.05321521	0.07759769	0.0916677
0.05586533	0.07192884	0.09280229
0.0580234	0.06547388	0.09388525
0.05971154	0.06005505	0.09389725
0.06127355	0.05551139	0.09216537
0.06393781	0.04913816	0.08755692
0.06576444	0.04471086	0.08361276
0.06730068	0.04032245	0.07844784
0.06740287	0.03716759	0.07410898
-0.1089244	0.07021003	0.08854083
-0.1054493	0.06860149	0.08861675
-0.1019742	0.06699292	0.08869267
-0.09771413	0.06542151	0.08840185
-0.09345404	0.0638501	0.08811107
-0.08968017	0.06312832	0.08704155
-0.08590629	0.06240655	0.08597206
-0.08181863	0.06259114	0.08338255
-0.07773098	0.06277572	0.08079305
-0.07263997	0.06386914	0.07779699
-0.0669596	0.06607477	0.07661224
-0.06430475	0.06827277	0.07577809
-0.0616499	0.07047077	0.07494395
-0.05827044	0.07490478	0.07318998
-0.0547138	0.07978131	0.07282867
-0.05209956	0.08352408	0.07588046
-0.04807302	0.08649535	0.07729586
-0.04549126	0.08794697	0.07932211
-0.04290949	0.08939856	0.08134834
-0.03823808	0.09087859	0.08500785
-0.03380256	0.09185506	0.08754586
-0.02863407	0.0924167	0.09082838
-0.02383347	0.09263264	0.09410215
-0.01903277	0.09200548	0.09715275
-0.01474474	0.09078364	0.1001465
-0.01051897	0.08926509	0.1044523
-0.005923179	0.0879197	0.1070304
-0.00112261	0.0863677	0.1090395
0.003320219	0.08486603	0.1108297
0.007925367	0.08313963	0.1117364
0.01392108	0.08035921	0.1110993
0.0169106	0.07865995	0.109986
0.01990008	0.07696067	0.1088729
0.02373521	0.07391618	0.1068198
0.02771839	0.07114707	0.1053185
0.03218092	0.06785423	0.1021954
0.03559154	0.06376873	0.1002135
0.03932926	0.05992622	0.09774684
0.04220202	0.05715161	0.09451867
0.04407447	0.05463186	0.09217044
0.04594696	0.05211212	0.08982224
0.0478271	0.04800778	0.08695015
0.04474543	0.04410459	0.08771407
0
0
0
0
0
0
